,station_code,T,T10N,TD,ds
520,370,110,,99,2023-03-22 16:00:00+00:00
521,370,110,107.0,97,2023-03-22 17:00:00+00:00
522,370,111,,96,2023-03-22 18:00:00+00:00
523,370,110,,100,2023-03-22 19:00:00+00:00
524,370,112,,99,2023-03-22 20:00:00+00:00
525,370,117,,96,2023-03-22 21:00:00+00:00
526,370,120,,90,2023-03-22 22:00:00+00:00
527,370,122,107.0,89,2023-03-22 23:00:00+00:00
528,370,124,,91,2023-03-23 00:00:00+00:00
529,370,126,,91,2023-03-23 01:00:00+00:00
530,370,127,,90,2023-03-23 02:00:00+00:00
531,370,126,,84,2023-03-23 03:00:00+00:00
532,370,126,,80,2023-03-23 04:00:00+00:00
533,370,120,112.0,84,2023-03-23 05:00:00+00:00
534,370,115,,84,2023-03-23 06:00:00+00:00
535,370,103,,82,2023-03-23 07:00:00+00:00
536,370,105,,80,2023-03-23 08:00:00+00:00
537,370,115,,93,2023-03-23 09:00:00+00:00
538,370,137,,93,2023-03-23 10:00:00+00:00
539,370,146,98.0,92,2023-03-23 11:00:00+00:00
540,370,154,,90,2023-03-23 12:00:00+00:00
541,370,117,,100,2023-03-23 13:00:00+00:00
542,370,137,,110,2023-03-23 14:00:00+00:00
543,370,132,,103,2023-03-23 15:00:00+00:00
544,370,131,,99,2023-03-23 16:00:00+00:00
545,370,135,116.0,93,2023-03-23 17:00:00+00:00
546,370,139,,86,2023-03-23 18:00:00+00:00
547,370,133,,90,2023-03-23 19:00:00+00:00
548,370,128,,96,2023-03-23 20:00:00+00:00
549,370,119,,96,2023-03-23 21:00:00+00:00
550,370,118,,100,2023-03-23 22:00:00+00:00
551,370,121,111.0,102,2023-03-23 23:00:00+00:00
552,370,127,,103,2023-03-24 00:00:00+00:00
553,370,123,,108,2023-03-24 01:00:00+00:00
554,370,123,,109,2023-03-24 02:00:00+00:00
555,370,106,,74,2023-03-24 03:00:00+00:00
556,370,100,,69,2023-03-24 04:00:00+00:00
557,370,99,88.0,66,2023-03-24 05:00:00+00:00
558,370,104,,68,2023-03-24 06:00:00+00:00
559,370,115,,73,2023-03-24 07:00:00+00:00
560,370,118,,70,2023-03-24 08:00:00+00:00
561,370,123,,67,2023-03-24 09:00:00+00:00
562,370,139,,78,2023-03-24 10:00:00+00:00
563,370,104,90.0,74,2023-03-24 11:00:00+00:00
564,370,117,,92,2023-03-24 12:00:00+00:00
565,370,127,,85,2023-03-24 13:00:00+00:00
566,370,127,,77,2023-03-24 14:00:00+00:00
567,370,124,,78,2023-03-24 15:00:00+00:00
568,370,118,,75,2023-03-24 16:00:00+00:00
569,370,122,91.0,63,2023-03-24 17:00:00+00:00
570,370,103,,68,2023-03-24 18:00:00+00:00
571,370,95,,58,2023-03-24 19:00:00+00:00
572,370,96,,60,2023-03-24 20:00:00+00:00
573,370,89,,64,2023-03-24 21:00:00+00:00
574,370,89,,61,2023-03-24 22:00:00+00:00
575,370,94,80.0,58,2023-03-24 23:00:00+00:00
576,370,90,,55,2023-03-25 00:00:00+00:00
577,370,87,,53,2023-03-25 01:00:00+00:00
578,370,85,,59,2023-03-25 02:00:00+00:00
579,370,83,,56,2023-03-25 03:00:00+00:00
580,370,81,,59,2023-03-25 04:00:00+00:00
581,370,84,76.0,53,2023-03-25 05:00:00+00:00
582,370,89,,52,2023-03-25 06:00:00+00:00
583,370,86,,61,2023-03-25 07:00:00+00:00
584,370,90,,71,2023-03-25 08:00:00+00:00
585,370,102,,78,2023-03-25 09:00:00+00:00
586,370,126,,69,2023-03-25 10:00:00+00:00
587,370,115,78.0,64,2023-03-25 11:00:00+00:00
588,370,101,,63,2023-03-25 12:00:00+00:00
589,370,104,,67,2023-03-25 13:00:00+00:00
590,370,121,,63,2023-03-25 14:00:00+00:00
591,370,127,,53,2023-03-25 15:00:00+00:00
592,370,120,,57,2023-03-25 16:00:00+00:00
593,370,115,91.0,59,2023-03-25 17:00:00+00:00
594,370,105,,57,2023-03-25 18:00:00+00:00
595,370,99,,60,2023-03-25 19:00:00+00:00
596,370,79,,57,2023-03-25 20:00:00+00:00
597,370,86,,65,2023-03-25 21:00:00+00:00
598,370,84,,70,2023-03-25 22:00:00+00:00
599,370,75,69.0,59,2023-03-25 23:00:00+00:00
600,370,73,,57,2023-03-26 00:00:00+00:00
601,370,66,,52,2023-03-26 01:00:00+00:00
602,370,73,,56,2023-03-26 02:00:00+00:00
603,370,74,,66,2023-03-26 03:00:00+00:00
604,370,69,,61,2023-03-26 04:00:00+00:00
605,370,74,49.0,66,2023-03-26 05:00:00+00:00
606,370,74,,65,2023-03-26 06:00:00+00:00
607,370,75,,70,2023-03-26 07:00:00+00:00
608,370,79,,71,2023-03-26 08:00:00+00:00
609,370,78,,67,2023-03-26 09:00:00+00:00
610,370,77,,58,2023-03-26 10:00:00+00:00
611,370,81,71.0,58,2023-03-26 11:00:00+00:00
612,370,85,,67,2023-03-26 12:00:00+00:00
613,370,89,,72,2023-03-26 13:00:00+00:00
614,370,80,,65,2023-03-26 14:00:00+00:00
615,370,79,,59,2023-03-26 15:00:00+00:00
616,370,78,,38,2023-03-26 16:00:00+00:00
617,370,70,68.0,26,2023-03-26 17:00:00+00:00
618,370,63,,5,2023-03-26 18:00:00+00:00
619,370,57,,-6,2023-03-26 19:00:00+00:00
620,370,50,,-12,2023-03-26 20:00:00+00:00
621,370,38,,-10,2023-03-26 21:00:00+00:00
622,370,29,,-12,2023-03-26 22:00:00+00:00
623,370,29,0.0,-6,2023-03-26 23:00:00+00:00
624,370,28,,-2,2023-03-27 00:00:00+00:00
625,370,30,,5,2023-03-27 01:00:00+00:00
626,370,24,,0,2023-03-27 02:00:00+00:00
627,370,19,,-4,2023-03-27 03:00:00+00:00
628,370,17,,-2,2023-03-27 04:00:00+00:00
629,370,16,-6.0,0,2023-03-27 05:00:00+00:00
630,370,24,,12,2023-03-27 06:00:00+00:00
631,370,50,,11,2023-03-27 07:00:00+00:00
632,370,60,,9,2023-03-27 08:00:00+00:00
633,370,33,,4,2023-03-27 09:00:00+00:00
634,370,70,,10,2023-03-27 10:00:00+00:00
635,370,66,6.0,24,2023-03-27 11:00:00+00:00
636,370,57,,12,2023-03-27 12:00:00+00:00
637,370,69,,-6,2023-03-27 13:00:00+00:00
638,370,77,,-24,2023-03-27 14:00:00+00:00
639,370,68,,-14,2023-03-27 15:00:00+00:00
640,370,63,,-26,2023-03-27 16:00:00+00:00
641,370,47,25.0,-17,2023-03-27 17:00:00+00:00
642,370,35,,-18,2023-03-27 18:00:00+00:00
643,370,30,,-19,2023-03-27 19:00:00+00:00
644,370,21,,-17,2023-03-27 20:00:00+00:00
645,370,-3,,-29,2023-03-27 21:00:00+00:00
646,370,-9,,-31,2023-03-27 22:00:00+00:00
647,370,-21,-47.0,-37,2023-03-27 23:00:00+00:00
648,370,-18,,-36,2023-03-28 00:00:00+00:00
649,370,-13,,-30,2023-03-28 01:00:00+00:00
650,370,-23,,-39,2023-03-28 02:00:00+00:00
651,370,-16,,-28,2023-03-28 03:00:00+00:00
652,370,-25,,-34,2023-03-28 04:00:00+00:00
653,370,-20,-58.0,-28,2023-03-28 05:00:00+00:00
654,370,7,,-9,2023-03-28 06:00:00+00:00
655,370,36,,-1,2023-03-28 07:00:00+00:00
656,370,54,,5,2023-03-28 08:00:00+00:00
657,370,61,,-8,2023-03-28 09:00:00+00:00
658,370,71,,-20,2023-03-28 10:00:00+00:00
659,370,86,-43.0,-29,2023-03-28 11:00:00+00:00
660,370,91,,-25,2023-03-28 12:00:00+00:00
661,370,96,,-23,2023-03-28 13:00:00+00:00
662,370,95,,-16,2023-03-28 14:00:00+00:00
663,370,90,,-1,2023-03-28 15:00:00+00:00
664,370,86,,-1,2023-03-28 16:00:00+00:00
665,370,70,62.0,19,2023-03-28 17:00:00+00:00
666,370,59,,27,2023-03-28 18:00:00+00:00
667,370,51,,25,2023-03-28 19:00:00+00:00
668,370,50,,23,2023-03-28 20:00:00+00:00
669,370,55,,23,2023-03-28 21:00:00+00:00
670,370,54,,25,2023-03-28 22:00:00+00:00
671,370,55,44.0,26,2023-03-28 23:00:00+00:00
672,370,61,,27,2023-03-29 00:00:00+00:00
673,370,63,,32,2023-03-29 01:00:00+00:00
674,370,66,,28,2023-03-29 02:00:00+00:00
675,370,68,,27,2023-03-29 03:00:00+00:00
676,370,73,,32,2023-03-29 04:00:00+00:00
677,370,79,51.0,36,2023-03-29 05:00:00+00:00
678,370,90,,47,2023-03-29 06:00:00+00:00
679,370,91,,63,2023-03-29 07:00:00+00:00
680,370,93,,71,2023-03-29 08:00:00+00:00
681,370,97,,83,2023-03-29 09:00:00+00:00
682,370,123,,86,2023-03-29 10:00:00+00:00
683,370,141,74.0,91,2023-03-29 11:00:00+00:00
684,370,150,,89,2023-03-29 12:00:00+00:00
685,370,154,,92,2023-03-29 13:00:00+00:00
686,370,157,,93,2023-03-29 14:00:00+00:00
687,370,156,,101,2023-03-29 15:00:00+00:00
688,370,151,,110,2023-03-29 16:00:00+00:00
689,370,142,132.0,110,2023-03-29 17:00:00+00:00
690,370,142,,106,2023-03-29 18:00:00+00:00
691,370,137,,103,2023-03-29 19:00:00+00:00
692,370,137,,94,2023-03-29 20:00:00+00:00
693,370,135,,84,2023-03-29 21:00:00+00:00
694,370,136,,78,2023-03-29 22:00:00+00:00
695,370,143,116.0,73,2023-03-29 23:00:00+00:00
696,370,139,,74,2023-03-30 00:00:00+00:00
697,370,119,,71,2023-03-30 01:00:00+00:00
698,370,143,,77,2023-03-30 02:00:00+00:00
699,370,144,,72,2023-03-30 03:00:00+00:00
700,370,134,,76,2023-03-30 04:00:00+00:00
701,370,113,104.0,96,2023-03-30 05:00:00+00:00
702,370,116,,99,2023-03-30 06:00:00+00:00
703,370,137,,100,2023-03-30 07:00:00+00:00
704,370,145,,89,2023-03-30 08:00:00+00:00
705,370,142,,76,2023-03-30 09:00:00+00:00
706,370,149,,72,2023-03-30 10:00:00+00:00
707,370,148,109.0,74,2023-03-30 11:00:00+00:00
708,370,156,,68,2023-03-30 12:00:00+00:00
709,370,131,,83,2023-03-30 13:00:00+00:00
710,370,139,,100,2023-03-30 14:00:00+00:00
711,370,147,,83,2023-03-30 15:00:00+00:00
712,370,134,,95,2023-03-30 16:00:00+00:00
713,370,126,118.0,99,2023-03-30 17:00:00+00:00
714,370,127,,93,2023-03-30 18:00:00+00:00
715,370,117,,88,2023-03-30 19:00:00+00:00
716,370,111,,84,2023-03-30 20:00:00+00:00
717,370,105,,81,2023-03-30 21:00:00+00:00
718,370,104,,84,2023-03-30 22:00:00+00:00
719,370,106,90.0,89,2023-03-30 23:00:00+00:00
720,370,104,,90,2023-03-31 00:00:00+00:00
721,370,106,,91,2023-03-31 01:00:00+00:00
722,370,105,,93,2023-03-31 02:00:00+00:00
723,370,101,,91,2023-03-31 03:00:00+00:00
724,370,101,,88,2023-03-31 04:00:00+00:00
725,370,98,95.0,86,2023-03-31 05:00:00+00:00
726,370,103,,93,2023-03-31 06:00:00+00:00
727,370,110,,98,2023-03-31 07:00:00+00:00
728,370,120,,96,2023-03-31 08:00:00+00:00
729,370,130,,89,2023-03-31 09:00:00+00:00
730,370,127,,82,2023-03-31 10:00:00+00:00
731,370,135,94.0,81,2023-03-31 11:00:00+00:00
732,370,129,,78,2023-03-31 12:00:00+00:00
733,370,115,,89,2023-03-31 13:00:00+00:00
734,370,115,,77,2023-03-31 14:00:00+00:00
735,370,106,,84,2023-03-31 15:00:00+00:00
736,370,106,,80,2023-03-31 16:00:00+00:00
737,370,101,99.0,86,2023-03-31 17:00:00+00:00
738,370,98,,87,2023-03-31 18:00:00+00:00
739,370,99,,87,2023-03-31 19:00:00+00:00
740,370,97,,86,2023-03-31 20:00:00+00:00
741,370,97,,86,2023-03-31 21:00:00+00:00
742,370,97,,87,2023-03-31 22:00:00+00:00
743,370,95,94.0,86,2023-03-31 23:00:00+00:00
24,370,95,,86,2023-04-01 00:00:00+00:00
25,370,94,,88,2023-04-01 01:00:00+00:00
26,370,92,,84,2023-04-01 02:00:00+00:00
27,370,92,,85,2023-04-01 03:00:00+00:00
28,370,90,,83,2023-04-01 04:00:00+00:00
29,370,88,87.0,82,2023-04-01 05:00:00+00:00
30,370,93,,87,2023-04-01 06:00:00+00:00
31,370,98,,89,2023-04-01 07:00:00+00:00
32,370,107,,91,2023-04-01 08:00:00+00:00
33,370,101,,92,2023-04-01 09:00:00+00:00
34,370,99,,89,2023-04-01 10:00:00+00:00
35,370,101,88.0,88,2023-04-01 11:00:00+00:00
36,370,102,,93,2023-04-01 12:00:00+00:00
37,370,101,,92,2023-04-01 13:00:00+00:00
38,370,98,,91,2023-04-01 14:00:00+00:00
39,370,99,,91,2023-04-01 15:00:00+00:00
40,370,98,,90,2023-04-01 16:00:00+00:00
41,370,101,96.0,96,2023-04-01 17:00:00+00:00
42,370,100,,91,2023-04-01 18:00:00+00:00
43,370,93,,83,2023-04-01 19:00:00+00:00
44,370,87,,76,2023-04-01 20:00:00+00:00
45,370,79,,70,2023-04-01 21:00:00+00:00
46,370,74,,64,2023-04-01 22:00:00+00:00
47,370,69,68.0,56,2023-04-01 23:00:00+00:00
48,370,66,,54,2023-04-02 00:00:00+00:00
49,370,63,,51,2023-04-02 01:00:00+00:00
50,370,58,,42,2023-04-02 02:00:00+00:00
51,370,54,,39,2023-04-02 03:00:00+00:00
52,370,50,,33,2023-04-02 04:00:00+00:00
53,370,47,47.0,27,2023-04-02 05:00:00+00:00
54,370,44,,21,2023-04-02 06:00:00+00:00
55,370,39,,11,2023-04-02 07:00:00+00:00
56,370,44,,12,2023-04-02 08:00:00+00:00
57,370,46,,11,2023-04-02 09:00:00+00:00
58,370,49,,16,2023-04-02 10:00:00+00:00
59,370,58,41.0,17,2023-04-02 11:00:00+00:00
60,370,54,,11,2023-04-02 12:00:00+00:00
61,370,70,,11,2023-04-02 13:00:00+00:00
62,370,83,,7,2023-04-02 14:00:00+00:00
63,370,84,,0,2023-04-02 15:00:00+00:00
64,370,81,,6,2023-04-02 16:00:00+00:00
65,370,76,58.0,-2,2023-04-02 17:00:00+00:00
66,370,67,,-2,2023-04-02 18:00:00+00:00
67,370,51,,-6,2023-04-02 19:00:00+00:00
68,370,20,,-11,2023-04-02 20:00:00+00:00
69,370,8,,-7,2023-04-02 21:00:00+00:00
70,370,-1,,-15,2023-04-02 22:00:00+00:00
71,370,0,-38.0,-10,2023-04-02 23:00:00+00:00
72,370,-10,,-24,2023-04-03 00:00:00+00:00
73,370,-18,,-27,2023-04-03 01:00:00+00:00
74,370,-9,,-22,2023-04-03 02:00:00+00:00
75,370,-1,,-20,2023-04-03 03:00:00+00:00
76,370,-13,,-31,2023-04-03 04:00:00+00:00
77,370,15,-40.0,-12,2023-04-03 05:00:00+00:00
78,370,29,,-11,2023-04-03 06:00:00+00:00
79,370,43,,-13,2023-04-03 07:00:00+00:00
80,370,61,,-20,2023-04-03 08:00:00+00:00
81,370,71,,-66,2023-04-03 09:00:00+00:00
82,370,78,,-75,2023-04-03 10:00:00+00:00
83,370,83,7.0,-79,2023-04-03 11:00:00+00:00
84,370,94,,-60,2023-04-03 12:00:00+00:00
85,370,94,,-54,2023-04-03 13:00:00+00:00
86,370,90,,-52,2023-04-03 14:00:00+00:00
87,370,90,,-43,2023-04-03 15:00:00+00:00
88,370,83,,-39,2023-04-03 16:00:00+00:00
89,370,73,62.0,-43,2023-04-03 17:00:00+00:00
90,370,62,,-36,2023-04-03 18:00:00+00:00
91,370,53,,-33,2023-04-03 19:00:00+00:00
92,370,45,,-32,2023-04-03 20:00:00+00:00
93,370,41,,-37,2023-04-03 21:00:00+00:00
94,370,21,,-38,2023-04-03 22:00:00+00:00
95,370,7,-21.0,-41,2023-04-03 23:00:00+00:00
96,370,-12,,-45,2023-04-04 00:00:00+00:00
97,370,-5,,-42,2023-04-04 01:00:00+00:00
98,370,-25,,-52,2023-04-04 02:00:00+00:00
99,370,-19,,-47,2023-04-04 03:00:00+00:00
100,370,-27,,-54,2023-04-04 04:00:00+00:00
101,370,-3,-53.0,-35,2023-04-04 05:00:00+00:00
102,370,30,,-26,2023-04-04 06:00:00+00:00
103,370,50,,-46,2023-04-04 07:00:00+00:00
104,370,60,,-53,2023-04-04 08:00:00+00:00
105,370,75,,-44,2023-04-04 09:00:00+00:00
106,370,77,,-50,2023-04-04 10:00:00+00:00
107,370,88,-13.0,-37,2023-04-04 11:00:00+00:00
108,370,94,,-38,2023-04-04 12:00:00+00:00
109,370,98,,-40,2023-04-04 13:00:00+00:00
110,370,98,,-35,2023-04-04 14:00:00+00:00
111,370,96,,-41,2023-04-04 15:00:00+00:00
112,370,91,,-30,2023-04-04 16:00:00+00:00
113,370,86,70.0,-36,2023-04-04 17:00:00+00:00
114,370,77,,-38,2023-04-04 18:00:00+00:00
115,370,51,,-23,2023-04-04 19:00:00+00:00
116,370,41,,-22,2023-04-04 20:00:00+00:00
117,370,23,,-7,2023-04-04 21:00:00+00:00
118,370,11,,-18,2023-04-04 22:00:00+00:00
119,370,2,-42.0,-16,2023-04-04 23:00:00+00:00
120,370,-6,,-25,2023-04-05 00:00:00+00:00
121,370,-18,,-29,2023-04-05 01:00:00+00:00
122,370,-20,,-35,2023-04-05 02:00:00+00:00
123,370,-25,,-33,2023-04-05 03:00:00+00:00
124,370,-29,,-33,2023-04-05 04:00:00+00:00
125,370,-16,-66.0,-32,2023-04-05 05:00:00+00:00
126,370,29,,-8,2023-04-05 06:00:00+00:00
127,370,67,,-19,2023-04-05 07:00:00+00:00
128,370,86,,-28,2023-04-05 08:00:00+00:00
129,370,91,,-30,2023-04-05 09:00:00+00:00
130,370,97,,-37,2023-04-05 10:00:00+00:00
131,370,104,-27.0,-53,2023-04-05 11:00:00+00:00
132,370,115,,-45,2023-04-05 12:00:00+00:00
133,370,118,,-44,2023-04-05 13:00:00+00:00
134,370,118,,-41,2023-04-05 14:00:00+00:00
135,370,114,,-39,2023-04-05 15:00:00+00:00
136,370,118,,-43,2023-04-05 16:00:00+00:00
137,370,99,67.0,-33,2023-04-05 17:00:00+00:00
138,370,65,,-34,2023-04-05 18:00:00+00:00
139,370,64,,-34,2023-04-05 19:00:00+00:00
140,370,38,,-29,2023-04-05 20:00:00+00:00
141,370,50,,-28,2023-04-05 21:00:00+00:00
142,370,39,,-30,2023-04-05 22:00:00+00:00
143,370,39,-21.0,-31,2023-04-05 23:00:00+00:00
144,370,31,,-30,2023-04-06 00:00:00+00:00
145,370,22,,-23,2023-04-06 01:00:00+00:00
146,370,35,,-16,2023-04-06 02:00:00+00:00
147,370,32,,-18,2023-04-06 03:00:00+00:00
148,370,37,,-15,2023-04-06 04:00:00+00:00
149,370,45,-4.0,-16,2023-04-06 05:00:00+00:00
150,370,52,,-10,2023-04-06 06:00:00+00:00
151,370,66,,0,2023-04-06 07:00:00+00:00
152,370,79,,11,2023-04-06 08:00:00+00:00
153,370,81,,32,2023-04-06 09:00:00+00:00
154,370,83,,49,2023-04-06 10:00:00+00:00
155,370,80,41.0,54,2023-04-06 11:00:00+00:00
156,370,79,,57,2023-04-06 12:00:00+00:00
157,370,77,,62,2023-04-06 13:00:00+00:00
158,370,75,,67,2023-04-06 14:00:00+00:00
159,370,78,,69,2023-04-06 15:00:00+00:00
160,370,80,,73,2023-04-06 16:00:00+00:00
161,370,82,75.0,77,2023-04-06 17:00:00+00:00
162,370,85,,79,2023-04-06 18:00:00+00:00
163,370,88,,81,2023-04-06 19:00:00+00:00
164,370,91,,86,2023-04-06 20:00:00+00:00
165,370,89,,82,2023-04-06 21:00:00+00:00
166,370,83,,77,2023-04-06 22:00:00+00:00
167,370,80,75.0,74,2023-04-06 23:00:00+00:00
168,370,76,,69,2023-04-07 00:00:00+00:00
169,370,77,,71,2023-04-07 01:00:00+00:00
170,370,77,,69,2023-04-07 02:00:00+00:00
171,370,70,,63,2023-04-07 03:00:00+00:00
172,370,67,,60,2023-04-07 04:00:00+00:00
173,370,68,60.0,63,2023-04-07 05:00:00+00:00
174,370,78,,71,2023-04-07 06:00:00+00:00
175,370,86,,71,2023-04-07 07:00:00+00:00
176,370,89,,60,2023-04-07 08:00:00+00:00
177,370,99,,64,2023-04-07 09:00:00+00:00
178,370,99,,63,2023-04-07 10:00:00+00:00
179,370,97,68.0,60,2023-04-07 11:00:00+00:00
180,370,98,,57,2023-04-07 12:00:00+00:00
181,370,101,,56,2023-04-07 13:00:00+00:00
182,370,97,,56,2023-04-07 14:00:00+00:00
183,370,97,,54,2023-04-07 15:00:00+00:00
184,370,94,,54,2023-04-07 16:00:00+00:00
185,370,90,87.0,57,2023-04-07 17:00:00+00:00
186,370,87,,58,2023-04-07 18:00:00+00:00
187,370,85,,58,2023-04-07 19:00:00+00:00
188,370,83,,59,2023-04-07 20:00:00+00:00
189,370,79,,59,2023-04-07 21:00:00+00:00
190,370,75,,57,2023-04-07 22:00:00+00:00
191,370,68,53.0,57,2023-04-07 23:00:00+00:00
192,370,71,,62,2023-04-08 00:00:00+00:00
193,370,73,,65,2023-04-08 01:00:00+00:00
194,370,73,,69,2023-04-08 02:00:00+00:00
195,370,73,,70,2023-04-08 03:00:00+00:00
196,370,74,,72,2023-04-08 04:00:00+00:00
197,370,79,54.0,75,2023-04-08 05:00:00+00:00
198,370,86,,71,2023-04-08 06:00:00+00:00
199,370,85,,63,2023-04-08 07:00:00+00:00
200,370,88,,64,2023-04-08 08:00:00+00:00
201,370,94,,68,2023-04-08 09:00:00+00:00
202,370,103,,75,2023-04-08 10:00:00+00:00
203,370,120,80.0,67,2023-04-08 11:00:00+00:00
204,370,134,,50,2023-04-08 12:00:00+00:00
205,370,136,,38,2023-04-08 13:00:00+00:00
206,370,129,,57,2023-04-08 14:00:00+00:00
207,370,135,,41,2023-04-08 15:00:00+00:00
208,370,128,,31,2023-04-08 16:00:00+00:00
209,370,113,96.0,33,2023-04-08 17:00:00+00:00
210,370,101,,56,2023-04-08 18:00:00+00:00
211,370,93,,56,2023-04-08 19:00:00+00:00
212,370,100,,64,2023-04-08 20:00:00+00:00
213,370,99,,67,2023-04-08 21:00:00+00:00
214,370,101,,64,2023-04-08 22:00:00+00:00
215,370,100,54.0,62,2023-04-08 23:00:00+00:00
216,370,98,,64,2023-04-09 00:00:00+00:00
217,370,97,,66,2023-04-09 01:00:00+00:00
218,370,96,,67,2023-04-09 02:00:00+00:00
219,370,91,,61,2023-04-09 03:00:00+00:00
220,370,76,,54,2023-04-09 04:00:00+00:00
221,370,74,55.0,52,2023-04-09 05:00:00+00:00
222,370,83,,55,2023-04-09 06:00:00+00:00
223,370,102,,64,2023-04-09 07:00:00+00:00
224,370,116,,69,2023-04-09 08:00:00+00:00
225,370,130,,69,2023-04-09 09:00:00+00:00
226,370,130,,62,2023-04-09 10:00:00+00:00
227,370,139,70.0,49,2023-04-09 11:00:00+00:00
228,370,163,,49,2023-04-09 12:00:00+00:00
229,370,146,,41,2023-04-09 13:00:00+00:00
230,370,147,,40,2023-04-09 14:00:00+00:00
231,370,147,,35,2023-04-09 15:00:00+00:00
232,370,147,,30,2023-04-09 16:00:00+00:00
233,370,138,117.0,28,2023-04-09 17:00:00+00:00
234,370,123,,29,2023-04-09 18:00:00+00:00
235,370,93,,33,2023-04-09 19:00:00+00:00
236,370,110,,34,2023-04-09 20:00:00+00:00
237,370,97,,31,2023-04-09 21:00:00+00:00
238,370,92,,34,2023-04-09 22:00:00+00:00
239,370,87,33.0,35,2023-04-09 23:00:00+00:00
240,370,85,,31,2023-04-10 00:00:00+00:00
241,370,76,,26,2023-04-10 01:00:00+00:00
242,370,76,,26,2023-04-10 02:00:00+00:00
243,370,70,,24,2023-04-10 03:00:00+00:00
244,370,69,,25,2023-04-10 04:00:00+00:00
245,370,78,48.0,26,2023-04-10 05:00:00+00:00
246,370,93,,26,2023-04-10 06:00:00+00:00
247,370,111,,38,2023-04-10 07:00:00+00:00
248,370,123,,40,2023-04-10 08:00:00+00:00
249,370,139,,48,2023-04-10 09:00:00+00:00
250,370,154,,48,2023-04-10 10:00:00+00:00
251,370,167,72.0,49,2023-04-10 11:00:00+00:00
252,370,165,,48,2023-04-10 12:00:00+00:00
253,370,163,,58,2023-04-10 13:00:00+00:00
254,370,146,,72,2023-04-10 14:00:00+00:00
255,370,148,,68,2023-04-10 15:00:00+00:00
256,370,119,,96,2023-04-10 16:00:00+00:00
257,370,111,109.0,102,2023-04-10 17:00:00+00:00
258,370,107,,93,2023-04-10 18:00:00+00:00
259,370,106,,85,2023-04-10 19:00:00+00:00
260,370,103,,84,2023-04-10 20:00:00+00:00
261,370,100,,80,2023-04-10 21:00:00+00:00
262,370,97,,71,2023-04-10 22:00:00+00:00
263,370,95,89.0,67,2023-04-10 23:00:00+00:00
264,370,91,,64,2023-04-11 00:00:00+00:00
265,370,83,,59,2023-04-11 01:00:00+00:00
266,370,88,,55,2023-04-11 02:00:00+00:00
267,370,84,,48,2023-04-11 03:00:00+00:00
268,370,76,,45,2023-04-11 04:00:00+00:00
269,370,77,66.0,49,2023-04-11 05:00:00+00:00
270,370,90,,53,2023-04-11 06:00:00+00:00
271,370,97,,49,2023-04-11 07:00:00+00:00
272,370,108,,47,2023-04-11 08:00:00+00:00
273,370,120,,36,2023-04-11 09:00:00+00:00
274,370,126,,17,2023-04-11 10:00:00+00:00
275,370,129,74.0,2,2023-04-11 11:00:00+00:00
276,370,148,,13,2023-04-11 12:00:00+00:00
277,370,136,,19,2023-04-11 13:00:00+00:00
278,370,140,,14,2023-04-11 14:00:00+00:00
279,370,135,,28,2023-04-11 15:00:00+00:00
280,370,124,,28,2023-04-11 16:00:00+00:00
281,370,120,111.0,32,2023-04-11 17:00:00+00:00
282,370,111,,40,2023-04-11 18:00:00+00:00
283,370,102,,44,2023-04-11 19:00:00+00:00
284,370,102,,43,2023-04-11 20:00:00+00:00
285,370,99,,51,2023-04-11 21:00:00+00:00
286,370,88,,59,2023-04-11 22:00:00+00:00
287,370,82,79.0,66,2023-04-11 23:00:00+00:00
288,370,80,,66,2023-04-12 00:00:00+00:00
289,370,80,,65,2023-04-12 01:00:00+00:00
290,370,81,,63,2023-04-12 02:00:00+00:00
291,370,79,,66,2023-04-12 03:00:00+00:00
292,370,80,,69,2023-04-12 04:00:00+00:00
293,370,82,76.0,74,2023-04-12 05:00:00+00:00
294,370,86,,77,2023-04-12 06:00:00+00:00
295,370,90,,76,2023-04-12 07:00:00+00:00
296,370,105,,86,2023-04-12 08:00:00+00:00
297,370,115,,68,2023-04-12 09:00:00+00:00
298,370,95,,56,2023-04-12 10:00:00+00:00
299,370,112,81.0,64,2023-04-12 11:00:00+00:00
300,370,94,,61,2023-04-12 12:00:00+00:00
301,370,83,,59,2023-04-12 13:00:00+00:00
302,370,62,,48,2023-04-12 14:00:00+00:00
303,370,96,,68,2023-04-12 15:00:00+00:00
304,370,100,,59,2023-04-12 16:00:00+00:00
305,370,96,60.0,49,2023-04-12 17:00:00+00:00
306,370,72,,9,2023-04-12 18:00:00+00:00
307,370,71,,16,2023-04-12 19:00:00+00:00
308,370,67,,18,2023-04-12 20:00:00+00:00
309,370,74,,24,2023-04-12 21:00:00+00:00
310,370,68,,29,2023-04-12 22:00:00+00:00
311,370,64,48.0,39,2023-04-12 23:00:00+00:00
312,370,68,,46,2023-04-13 00:00:00+00:00
313,370,68,,52,2023-04-13 01:00:00+00:00
314,370,65,,49,2023-04-13 02:00:00+00:00
315,370,62,,48,2023-04-13 03:00:00+00:00
316,370,57,,44,2023-04-13 04:00:00+00:00
317,370,66,49.0,48,2023-04-13 05:00:00+00:00
318,370,75,,52,2023-04-13 06:00:00+00:00
319,370,86,,54,2023-04-13 07:00:00+00:00
320,370,94,,47,2023-04-13 08:00:00+00:00
